example_id,caption,wav,split,image_id,target
2374179071_af22170d62.jpg#0,a lone man casting a fishing line into the water at sunset .,2374179071_af22170d62_0.wav,train,2374179071_af22170d62.jpg,"['line', 'water', 'sunset', 'lone', 'fishing', 'man']"
2374570771_c395fc224a.jpg#0,a black and white colored dog jumping around in a body of water .,2374570771_c395fc224a_0.wav,train,2374570771_c395fc224a.jpg,"['body', 'water', 'dog']"
237547381_aa17c805e0.jpg#0,a black and a white dog play with a rope toy in a backyard,237547381_aa17c805e0_0.wav,train,237547381_aa17c805e0.jpg,"['play', 'toy', 'dog', 'rope']"
2375924666_fee50f1cba.jpg#0,A brown dog holding a foam bat aiming for a ball .,2375924666_fee50f1cba_0.wav,train,2375924666_fee50f1cba.jpg,"['ball', 'dog']"
2376694294_9a4ecc3b90.jpg#0,"A boy in a swimming pool , wearing goggles , gives the "" two thumbs up "" sign .",2376694294_9a4ecc3b90_0.wav,train,2376694294_9a4ecc3b90.jpg,"['boy', 'sign', 'pool']"
2376878930_dd3e7cc544.jpg#0,A child holding a tennis racquet running on a tennis court .,2376878930_dd3e7cc544_0.wav,train,2376878930_dd3e7cc544.jpg,"['tennis', 'child']"
2377460540_8cfb62463a.jpg#0,A brown dog running through the woods .,2377460540_8cfb62463a_0.wav,train,2377460540_8cfb62463a.jpg,['dog']
2378127945_8dc9da82d7.jpg#0,"A dog is jumping through the air in an open , snow covered field .",2378127945_8dc9da82d7_0.wav,train,2378127945_8dc9da82d7.jpg,"['air', 'dog', 'field']"
2378356400_f6bde5d9b3.jpg#0,A little girl on a bouncey playground animal sits while a woman takes her picture .,2378356400_f6bde5d9b3_0.wav,train,2378356400_f6bde5d9b3.jpg,"['playground', 'woman', 'girl', 'picture']"
2379150102_157d718d1d.jpg#0,"A dog pees on the side of a fountain , another dog sniffs the wall , and one is being walked .",2379150102_157d718d1d_0.wav,train,2379150102_157d718d1d.jpg,"['wall', 'fountain', 'side', 'dog']"
237953705_cfe6999307.jpg#0,a group of young children playing in the grass with toilet paper,237953705_cfe6999307_0.wav,train,237953705_cfe6999307.jpg,"['grass', 'group']"
2380464803_a64f05bfa9.jpg#0,A group of people sitting at a table .,2380464803_a64f05bfa9_0.wav,train,2380464803_a64f05bfa9.jpg,"['table', 'group']"
2380740486_8cd5d4601a.jpg#0,A girl and some ducks walk towards the water .,2380740486_8cd5d4601a_0.wav,train,2380740486_8cd5d4601a.jpg,"['water', 'girl']"
2380765956_6313d8cae3.jpg#0,A blond girl wearing a green jacket walks on a trail along side a metal fence .,2380765956_6313d8cae3_0.wav,train,2380765956_6313d8cae3.jpg,"['fence', 'jacket', 'girl', 'metal', 'side', 'blond']"
2381102729_12fc4d4c76.jpg#0,A dog jumps over some water .,2381102729_12fc4d4c76_0.wav,train,2381102729_12fc4d4c76.jpg,"['jumps', 'water', 'dog']"
2381583688_a6dd0a7279.jpg#0,A lady with glasses and a warm hat looks int other distance .,2381583688_a6dd0a7279_0.wav,train,2381583688_a6dd0a7279.jpg,"['lady', 'distance', 'hat']"
2382411771_a16145f345.jpg#0,A black dog and a tan dog wrestle .,2382411771_a16145f345_0.wav,train,2382411771_a16145f345.jpg,['dog']
2384147448_c1869070d3.jpg#0,A light brown colored dog is playing ball with a redish brown colored dog in a fenced in area .,2384147448_c1869070d3_0.wav,train,2384147448_c1869070d3.jpg,"['ball', 'brown', 'area', 'dog']"
2384401298_e389c01abc.jpg#0,A dog runs by the water 's edge .,2384401298_e389c01abc_0.wav,train,2384401298_e389c01abc.jpg,"['water', 'edge', 'dog']"
2384626662_67cdd87694.jpg#0,A boy in an orange shirt and red hat is standing next to a girl with a white shirt and blue pants in the sand next to the ocean .,2384626662_67cdd87694_0.wav,train,2384626662_67cdd87694.jpg,"['shirt', 'boy', 'orange', 'ocean', 'girl', 'sand', 'hat']"
2384728877_48c85d58af.jpg#0,A girl dressed in a red polka dot dress holds an adults hand while out walking .,2384728877_48c85d58af_0.wav,train,2384728877_48c85d58af.jpg,"['dress', 'hand', 'girl']"
238512430_30dc12b683.jpg#0,A boat is illuminated at night .,238512430_30dc12b683_0.wav,train,238512430_30dc12b683.jpg,"['boat', 'night']"
2385146732_d1c67c790e.jpg#0,A couple standing next to a fence looking at a body of water .,2385146732_d1c67c790e_0.wav,train,2385146732_d1c67c790e.jpg,"['fence', 'water', 'body', 'couple']"
2385744837_8780f6731a.jpg#0,A boy in a red jacket slides down the ice .,2385744837_8780f6731a_0.wav,train,2385744837_8780f6731a.jpg,"['boy', 'jacket']"
2385871165_9438c9fe84.jpg#0,A closeup of a man in glasses looking at the camera .,2385871165_9438c9fe84_0.wav,train,2385871165_9438c9fe84.jpg,"['man', 'camera']"
2385871317_44cde2f354.jpg#0,"A brown-haired girl wearing a yellow and pink shirt , and carrying a blue backpack is walking next to a blue wall .",2385871317_44cde2f354_0.wav,train,2385871317_44cde2f354.jpg,"['shirt', 'wall', 'blue', 'yellow', 'girl', 'pink']"
2387197355_237f6f41ee.jpg#0,A group of people are partying at a masquerade party .,2387197355_237f6f41ee_0.wav,train,2387197355_237f6f41ee.jpg,['group']
2389107995_ec756f3514.jpg#0,a black dog swimming through a river .,2389107995_ec756f3514_0.wav,train,2389107995_ec756f3514.jpg,"['river', 'dog']"
2390369143_6523253a73.jpg#0,The greyhound racing dogs are running around a bend in the track .,2390369143_6523253a73_0.wav,train,2390369143_6523253a73.jpg,['track']
2390778197_4d9d03d4b9.jpg#0,A blonde woman playing horseshoes in the snow .,2390778197_4d9d03d4b9_0.wav,train,2390778197_4d9d03d4b9.jpg,"['snow', 'woman']"
2391269207_d1d2615b1d.jpg#0,A dog runs outside with a yellow toy .,2391269207_d1d2615b1d_0.wav,train,2391269207_d1d2615b1d.jpg,"['dog', 'toy']"
2392460773_2aa01eb340.jpg#0,A boy is standing open mouthed on the steps that lead down to the water .,2392460773_2aa01eb340_0.wav,train,2392460773_2aa01eb340.jpg,"['water', 'boy']"
2392625002_83a5a0978f.jpg#0,A dog wearing a cape is running through the snow .,2392625002_83a5a0978f_0.wav,train,2392625002_83a5a0978f.jpg,"['snow', 'dog']"
2393298349_e659308218.jpg#0,A dog and a goat chase two kids playing soccer .,2393298349_e659308218_0.wav,train,2393298349_e659308218.jpg,"['soccer', 'dog']"
2393410666_b8c20fff61.jpg#0,A black dog wearing a blue shirt is jumping in the air,2393410666_b8c20fff61_0.wav,train,2393410666_b8c20fff61.jpg,"['air', 'shirt', 'dog']"
2393911878_68afe6e6c1.jpg#0,A boy gives being in the snow two thumbs up .,2393911878_68afe6e6c1_0.wav,train,2393911878_68afe6e6c1.jpg,['boy']
2393924525_1bf45ca217.jpg#0,A furocious female tennis player about to hit a tennis ball in the air .,2393924525_1bf45ca217_0.wav,train,2393924525_1bf45ca217.jpg,"['ball', 'air', 'tennis']"
2394003437_184a838aa9.jpg#0,A boy in a green shirt and blue jeans riding a segway .,2394003437_184a838aa9_0.wav,train,2394003437_184a838aa9.jpg,"['shirt', 'boy']"
2394267183_735d2dc868.jpg#0,A dog goes through an obstacle course while a person looks on .,2394267183_735d2dc868_0.wav,train,2394267183_735d2dc868.jpg,"['person', 'dog']"
2394763838_99d1435b85.jpg#0,A blond dog runs in the grass holding a stick in its mouth .,2394763838_99d1435b85_0.wav,train,2394763838_99d1435b85.jpg,"['dog', 'blond', 'stick', 'mouth', 'grass']"
2394824046_51cec8e5e7.jpg#1,A man is sitting in front of a Buddist monument .,2394824046_51cec8e5e7_1.wav,train,2394824046_51cec8e5e7.jpg,"['man', 'front']"
2394919002_ed7527ff93.jpg#0,A child in a yellow shirt is looking at the body of water .,2394919002_ed7527ff93_0.wav,train,2394919002_ed7527ff93.jpg,"['body', 'water', 'shirt', 'child']"
2394922193_310166d6af.jpg#0,A girl in a red shirt and brown pants is skating .,2394922193_310166d6af_0.wav,train,2394922193_310166d6af.jpg,"['shirt', 'girl']"
2395967330_7e6ea404f6.jpg#0,A child playing on a red scooter .,2395967330_7e6ea404f6_0.wav,train,2395967330_7e6ea404f6.jpg,['child']
2396100671_3a9d67f03d.jpg#0,A boy in a costume is sitting on a bike .,2396100671_3a9d67f03d_0.wav,train,2396100671_3a9d67f03d.jpg,"['bike', 'costume', 'boy']"
2396669903_5217a83641.jpg#0,"A man carries two grocery bags , a sign of a funny man is by the pole near him .",2396669903_5217a83641_0.wav,train,2396669903_5217a83641.jpg,"['sign', 'man']"
2396746868_0727e06983.jpg#0,A boy going down a small blue slide .,2396746868_0727e06983_0.wav,train,2396746868_0727e06983.jpg,"['slide', 'boy']"
239807547_4923efc821.jpg#3,two dogs play on the dry ground .,239807547_4923efc821_3.wav,train,239807547_4923efc821.jpg,['ground']
2399114095_c3196ff456.jpg#0,two black and white dogs fighting in the snow,2399114095_c3196ff456_0.wav,train,2399114095_c3196ff456.jpg,['snow']
2400958566_4e09424046.jpg#0,A girl hiking in front of a waterfall,2400958566_4e09424046_0.wav,train,2400958566_4e09424046.jpg,"['girl', 'front', 'waterfall']"
2402462857_7684848704.jpg#0,A black and white dog with its tongue out is walking .,2402462857_7684848704_0.wav,train,2402462857_7684848704.jpg,['dog']
2403078014_4b1d6f8bde.jpg#0,A boy riding a unicycle in the park .,2403078014_4b1d6f8bde_0.wav,train,2403078014_4b1d6f8bde.jpg,"['park', 'boy']"
2403544744_cba152f5c1.jpg#0,A dog runs by two cows .,2403544744_cba152f5c1_0.wav,train,2403544744_cba152f5c1.jpg,['dog']
2404488732_ca1bbdacc2.jpg#0,A brown dog is running outside .,2404488732_ca1bbdacc2_0.wav,train,2404488732_ca1bbdacc2.jpg,['dog']
2404692474_37da774368.jpg#0,A dog chasing a toy duck .,2404692474_37da774368_0.wav,train,2404692474_37da774368.jpg,['dog']
2405599120_ec5f32af6f.jpg#0,A baby is sitting on the floor surrounded by diapers and basket .,2405599120_ec5f32af6f_0.wav,train,2405599120_ec5f32af6f.jpg,['baby']
240583223_e26e17ee96.jpg#0,A brown dog is running on a dirt path .,240583223_e26e17ee96_0.wav,train,240583223_e26e17ee96.jpg,"['path', 'dog']"
240696675_7d05193aa0.jpg#0,A brown dog is running in a grassy plain .,240696675_7d05193aa0_0.wav,train,240696675_7d05193aa0.jpg,"['grassy', 'dog']"
2407091303_931c918490.jpg#0,A child plays at a playground .,2407091303_931c918490_0.wav,train,2407091303_931c918490.jpg,"['playground', 'child']"
2407470303_6fd5e3600d.jpg#0,A family is playing on the beach with their dog .,2407470303_6fd5e3600d_0.wav,train,2407470303_6fd5e3600d.jpg,"['family', 'dog', 'beach']"
2409312675_7755a7b816.jpg#0,A four wheel drive car is driving through the mud .,2409312675_7755a7b816_0.wav,train,2409312675_7755a7b816.jpg,['car']
2410040397_1a161a1146.jpg#0,A black and brown dog is running through the woods .,2410040397_1a161a1146_0.wav,train,2410040397_1a161a1146.jpg,['dog']
2410153942_ba4a136358.jpg#0,A man is in a truck that is lying on its side during a truck event .,2410153942_ba4a136358_0.wav,train,2410153942_ba4a136358.jpg,"['side', 'man']"
241031670_e60f59b8e4.jpg#0,The three children are holding umbrellas and watching the ceremony in the rain .,241031670_e60f59b8e4_0.wav,train,241031670_e60f59b8e4.jpg,['rain']
2410399168_1462c422d4.jpg#0,A dog jumping from another dog .,2410399168_1462c422d4_0.wav,train,2410399168_1462c422d4.jpg,"['jumping', 'dog']"
241046599_28b0ca7b9f.jpg#0,A miniature dachshund has an apron on its back .,241046599_28b0ca7b9f_0.wav,train,241046599_28b0ca7b9f.jpg,['back']
2410562803_56ec09f41c.jpg#0,"A girl using a laptop , another girl , and a boy looking at his cellphone .",2410562803_56ec09f41c_0.wav,train,2410562803_56ec09f41c.jpg,"['boy', 'girl']"
2410618963_fb78307d18.jpg#0,A boy in an orange shirt runs across a parking lot with graffiti on the wall behind him .,2410618963_fb78307d18_0.wav,train,2410618963_fb78307d18.jpg,"['shirt', 'boy', 'orange', 'wall']"
241109594_3cb90fe2a3.jpg#0,A black and white dog is biting onto a stick in the water .,241109594_3cb90fe2a3_0.wav,train,241109594_3cb90fe2a3.jpg,"['water', 'stick', 'dog']"
2411824767_4eb1fae823.jpg#0,A brown and white dog leaps .,2411824767_4eb1fae823_0.wav,train,2411824767_4eb1fae823.jpg,"['brown', 'dog']"
2412390588_a89cab30f4.jpg#0,A boy in a red jacket points at red tulips .,2412390588_a89cab30f4_0.wav,train,2412390588_a89cab30f4.jpg,"['boy', 'jacket']"
241345323_f53eb5eec4.jpg#0,A football game .,241345323_f53eb5eec4_0.wav,train,241345323_f53eb5eec4.jpg,['game']
241345427_ece0d186c2.jpg#1,A football player in red chases a football player in blue .,241345427_ece0d186c2_1.wav,train,241345427_ece0d186c2.jpg,['blue']
241345446_2e47ae8ddc.jpg#2,A man in a white shirt with a white hat holding a pair of headphones at a field based game .,241345446_2e47ae8ddc_2.wav,train,241345446_2e47ae8ddc.jpg,"['shirt', 'field', 'game', 'man', 'hat']"
241345522_c3c266a02a.jpg#0,A man runs on the football field carrying the ball in front of the ref .,241345522_c3c266a02a_0.wav,train,241345522_c3c266a02a.jpg,"['ball', 'front', 'field', 'man']"
241345533_99c731403a.jpg#0,A coach at a game .,241345533_99c731403a_0.wav,train,241345533_99c731403a.jpg,['game']
241345596_91e0e2daf5.jpg#0,"a crowd wearing red , cheers on the red football team .",241345596_91e0e2daf5_0.wav,train,241345596_91e0e2daf5.jpg,['crowd']
241345639_1556a883b1.jpg#0,There is a college player being tackled in a game .,241345639_1556a883b1_0.wav,train,241345639_1556a883b1.jpg,['game']
241345656_861aacefde.jpg#1,A smiling blond cheerleader runs with an audience in the background .,241345656_861aacefde_1.wav,train,241345656_861aacefde.jpg,"['blond', 'background']"
241345721_3f3724a7fc.jpg#0,A man tackles another man while playing football .,241345721_3f3724a7fc_0.wav,train,241345721_3f3724a7fc.jpg,['man']
241345770_9f8aa6723c.jpg#0,A group of football players are playing football .,241345770_9f8aa6723c_0.wav,train,241345770_9f8aa6723c.jpg,['group']
241345864_138471c9ea.jpg#0,A boy cheerleader has a girl cheerleader on his knee .,241345864_138471c9ea_0.wav,train,241345864_138471c9ea.jpg,['boy']
241345942_ea76966542.jpg#1,A man in a Sooners jersey blocks an attempted UW tackle .,241345942_ea76966542_1.wav,train,241345942_ea76966542.jpg,['man']
241345981_1ef4f8109c.jpg#0,Oklahoma University 's Sooners football team playing against a rival .,241345981_1ef4f8109c_0.wav,train,241345981_1ef4f8109c.jpg,['playing']
241346146_f27759296d.jpg#0,A football player from the Sooners is about to be taken down by the opposing team in a game .,241346146_f27759296d_0.wav,train,241346146_f27759296d.jpg,['game']
241346215_037e18403a.jpg#0,A horse mascot gives high fives to some football fans .,241346215_037e18403a_0.wav,train,241346215_037e18403a.jpg,['horse']
241346260_f50d57b517.jpg#0,football players on the field as a Sooner tries to tackle a player,241346260_f50d57b517_0.wav,train,241346260_f50d57b517.jpg,['field']
241346317_be3f07bd2e.jpg#0,A crowd is standing and cheering at a football game .,241346317_be3f07bd2e_0.wav,train,241346317_be3f07bd2e.jpg,"['game', 'crowd']"
241346352_c5a0ea43c6.jpg#0,A football player is kicking the ball while the opposing fans watch .,241346352_c5a0ea43c6_0.wav,train,241346352_c5a0ea43c6.jpg,['ball']
241346402_5c070a0c6d.jpg#0,A man in a baseball hat and sunglasses watching an event in a crowd .,241346402_5c070a0c6d_0.wav,train,241346402_5c070a0c6d.jpg,"['crowd', 'baseball', 'man', 'hat']"
241346434_0527ea1c07.jpg#2,"An African-American football player , wearing jersey number 12 for the University of Oklahoma , throws a football to his left .",241346434_0527ea1c07_2.wav,train,241346434_0527ea1c07.jpg,['left']
241346471_c756a8f139.jpg#0,An American footballer in red is being tackled by three players in white whilst other red players look on .,241346471_c756a8f139_0.wav,train,241346471_c756a8f139.jpg,['whilst']
241346580_b3c035d65c.jpg#0,A group of men play a college football game .,241346580_b3c035d65c_0.wav,train,241346580_b3c035d65c.jpg,"['game', 'group']"
241346709_23204cc2bc.jpg#0,A football player clutches the ball while running down the field .,241346709_23204cc2bc_0.wav,train,241346709_23204cc2bc.jpg,"['ball', 'field']"
241346794_4319f8af67.jpg#0,"A bunch of football players , and a crowd .",241346794_4319f8af67_0.wav,train,241346794_4319f8af67.jpg,['crowd']
241346885_f519ece460.jpg#0,A football player passes the football to a teammate as the crowd looks on .,241346885_f519ece460_0.wav,train,241346885_f519ece460.jpg,['crowd']
241347067_e58d05dbdc.jpg#2,some football players in red jerseys taking another in a white jersey to the ground,241347067_e58d05dbdc_2.wav,train,241347067_e58d05dbdc.jpg,['ground']
241347114_6273736da8.jpg#2,there are two football players in red jerseys tackling a man wearing a white jersey,241347114_6273736da8_2.wav,train,241347114_6273736da8.jpg,['man']
241347150_5ff37818c2.jpg#0,A football player in a purple uniform holds the ball while a player in red tries to tackle him .,241347150_5ff37818c2_0.wav,train,241347150_5ff37818c2.jpg,"['ball', 'uniform']"
241347214_5f19e7998c.jpg#0,A Sooners football player in his red and white uniform being lifted by two teamates dressed the same .,241347214_5f19e7998c_0.wav,train,241347214_5f19e7998c.jpg,['uniform']
241347243_c751557497.jpg#0,Football player Quarterback in red Sooners jersey and red helmet prepares to receive snap,241347243_c751557497_0.wav,train,241347243_c751557497.jpg,['helmet']
241347271_a39a5a0070.jpg#0,A football game in progress .,241347271_a39a5a0070_0.wav,train,241347271_a39a5a0070.jpg,['game']
241347441_d3dd9b129f.jpg#0,A football player for the Sooners is preparing for the next play during a game .,241347441_d3dd9b129f_0.wav,train,241347441_d3dd9b129f.jpg,"['game', 'play']"
241347460_81d5d62bf6.jpg#0,A football player kicks the ball .,241347460_81d5d62bf6_0.wav,train,241347460_81d5d62bf6.jpg,['ball']
241347496_1a35fec8dc.jpg#2,a lone football player wearing a red and white jersay holding a football .,241347496_1a35fec8dc_2.wav,train,241347496_1a35fec8dc.jpg,['lone']
241347547_902725b9f8.jpg#1,A group of football players in gold helmets stand around a man in a purple shirt .,241347547_902725b9f8_1.wav,train,241347547_902725b9f8.jpg,"['shirt', 'man', 'group']"
241347580_a1e20321d3.jpg#0,Two blonde girls wear sports jerseys while watching a game together .,241347580_a1e20321d3_0.wav,train,241347580_a1e20321d3.jpg,['game']
241347611_cb265be138.jpg#0,A coach in a white polo shirt on a football field,241347611_cb265be138_0.wav,train,241347611_cb265be138.jpg,"['shirt', 'field']"
241347635_e691395c2f.jpg#0,"A man in sunglasses , blue shirt and beige pants walks across an athletic field .",241347635_e691395c2f_0.wav,train,241347635_e691395c2f.jpg,"['shirt', 'man', 'field']"
241347689_d0b1ac297d.jpg#1,A group of football players in red and white uniforms .,241347689_d0b1ac297d_1.wav,train,241347689_d0b1ac297d.jpg,['group']
241347700_ef2451d256.jpg#0,A fan checks his cellphone while watching a football game .,241347700_ef2451d256_0.wav,train,241347700_ef2451d256.jpg,['game']
241347803_afb04b12c4.jpg#1,A large football player in a red uniform,241347803_afb04b12c4_1.wav,train,241347803_afb04b12c4.jpg,['uniform']
241347823_6b25c3e58e.jpg#0,A closeup photo of a football player for the Sooners team who is wearing a red jersey with the number 19 .,241347823_6b25c3e58e_0.wav,train,241347823_6b25c3e58e.jpg,['photo']
241374292_11e3198daa.jpg#0,A crowd of people standing in front of statues .,241374292_11e3198daa_0.wav,train,241374292_11e3198daa.jpg,"['crowd', 'front']"
